key,town_area,A31a_205,a,river
品川区|東大井2丁目,179098.20467549813,1,30968.129757622806,多摩川
品川区|東大井2丁目,179098.20467549813,1,26.18017217286356,多摩川
品川区|東大井2丁目,179098.20467549813,1,26.180252440325546,多摩川
品川区|東大井2丁目,179098.20467549813,1,26.17296154903667,多摩川
品川区|東大井2丁目,179098.20467549813,1,78.53313929682834,多摩川
品川区|東大井2丁目,179098.20467549813,1,52.35987786828241,多摩川
品川区|東大井2丁目,179098.20467549813,1,52.35421085100236,多摩川
品川区|東大井2丁目,179098.20467549813,1,26.180226767520324,多摩川
品川区|東大井2丁目,179098.20467549813,1,7321.460254307518,多摩川
品川区|東大井2丁目,179098.20467549813,1,52.3534623394041,多摩川
品川区|東大井2丁目,179098.20467549813,1,26.179812240473517,多摩川
品川区|東大井2丁目,179098.20467549813,1,157.06710903914384,多摩川
品川区|東大井2丁目,179098.20467549813,1,26.173483106001928,多摩川
品川区|東大井2丁目,179098.20467549813,1,52.3537036758313,多摩川
品川区|東大井2丁目,179098.20467549813,1,52.353623340785454,多摩川
品川区|東大井2丁目,179098.20467549813,1,26.17344342977367,多摩川
品川区|東大井2丁目,179098.20467549813,1,26.18002697423456,多摩川
品川区|東大井2丁目,179098.20467549813,1,104.72011738855605,多摩川
品川区|東大井2丁目,179098.20467549813,1,52.34735548346015,多摩川
品川区|東大井2丁目,179098.20467549813,1,78.54005009283235,多摩川
品川区|東大井2丁目,179098.20467549813,2,25.073152578698497,多摩川
品川区|東大井2丁目,179098.20467549813,2,26.180385944858212,多摩川
品川区|東大井2丁目,179098.20467549813,2,26.063566288437645,多摩川
品川区|東大井2丁目,179098.20467549813,2,418.8395371086738,多摩川
品川区|東大井2丁目,179098.20467549813,2,26.180412894833715,多摩川
品川区|東大井2丁目,179098.20467549813,2,78.53774148207647,多摩川
品川区|東大井2丁目,179098.20467549813,2,130.8858647727777,多摩川
品川区|東大井2丁目,179098.20467549813,2,26.17360421310819,多摩川
品川区|東大井2丁目,179098.20467549813,2,26.179704528881693,多摩川
品川区|東大井2丁目,179098.20467549813,2,4764.366786831789,多摩川
品川区|東大井2丁目,179098.20467549813,2,104.71985964869097,多摩川
品川区|東大井2丁目,179098.20467549813,2,26.179891974148,多摩川
品川区|東大井2丁目,179098.20467549813,2,26.17395739659521,多摩川
品川区|東大井2丁目,179098.20467549813,2,52.360453734364505,多摩川
品川区|東大井2丁目,179098.20467549813,2,26.18021357790918,多摩川
品川区|東大井2丁目,179098.20467549813,2,26.179954558053836,多摩川
品川区|東大井2丁目,179098.20467549813,2,261.7765867595287,多摩川
品川区|東大井2丁目,179098.20467549813,2,26.180066866245618,多摩川
品川区|東大井2丁目,179098.20467549813,2,26.18005335487446,多摩川
品川区|東大井2丁目,179098.20467549813,2,26.173757182409172,多摩川
品川区|東大井2丁目,179098.20467549813,2,26.180093504132696,多摩川
品川区|東大井2丁目,179098.20467549813,2,26.17379749047094,多摩川
品川区|東大井2丁目,179098.20467549813,2,78.5400543292063,多摩川
品川区|東大井2丁目,179098.20467549813,2,26.173717664530976,多摩川
品川区|東大井2丁目,179098.20467549813,2,52.359974167383996,多摩川
品川区|東大井2丁目,179098.20467549813,2,26.179973788082037,多摩川
品川区|東大井3丁目,178618.80049728695,1,2128.5723105632082,多摩川
品川区|南大井1丁目,125646.15510711486,1,26.180466991271913,多摩川
品川区|南大井1丁目,125646.15510711486,1,40915.39356316049,多摩川
品川区|南大井1丁目,125646.15510711486,1,26.18026712235766,多摩川
品川区|南大井1丁目,125646.15510711486,1,2591.753607817534,多摩川
品川区|南大井1丁目,125646.15510711486,1,14.759863703639763,多摩川
品川区|南大井1丁目,125646.15510711486,1,0.09128740347001069,多摩川
品川区|南大井1丁目,125646.15510711486,1,6866.093851876537,多摩川
品川区|南大井1丁目,125646.15510711486,1,52.353791102086944,多摩川
品川区|南大井1丁目,125646.15510711486,1,315.23308566778013,多摩川
品川区|南大井1丁目,125646.15510711486,1,25.290359541099193,多摩川
品川区|南大井1丁目,125646.15510711486,1,26.1815615153092,多摩川
品川区|南大井1丁目,125646.15510711486,1,78.53473028740292,多摩川
品川区|南大井1丁目,125646.15510711486,1,26.180294567608954,多摩川
品川区|南大井1丁目,125646.15510711486,1,78.54166463225405,多摩川
品川区|南大井1丁目,125646.15510711486,1,0.6369084335048782,多摩川
品川区|南大井1丁目,125646.15510711486,1,52.33268998087277,多摩川
品川区|南大井1丁目,125646.15510711486,1,602.1165322963279,多摩川
品川区|南大井1丁目,125646.15510711486,1,235.60586784512364,多摩川
品川区|南大井1丁目,125646.15510711486,1,209.4319158569517,多摩川
品川区|南大井1丁目,125646.15510711486,1,26.18129895802432,多摩川
品川区|南大井1丁目,125646.15510711486,1,26.175212041362006,多摩川
品川区|南大井1丁目,125646.15510711486,1,157.07384994115247,多摩川
品川区|南大井1丁目,125646.15510711486,1,1347.1597684026972,多摩川
品川区|南大井1丁目,125646.15510711486,1,26.181154354132985,多摩川
品川区|南大井1丁目,125646.15510711486,1,26.17496286625017,多摩川
