key,town_area,A31a_205,a,river
足立区|綾瀬1丁目,237888.72747564048,1,287.3772791308756,江戸川
足立区|綾瀬1丁目,237888.72747564048,1,52.25633406162492,江戸川
足立区|綾瀬1丁目,237888.72747564048,1,52.2490571104426,江戸川
足立区|綾瀬1丁目,237888.72747564048,1,339.64091189257624,江戸川
足立区|綾瀬1丁目,237888.72747564048,1,26.127729803738863,江戸川
足立区|綾瀬1丁目,237888.72747564048,1,26.12748177250068,江戸川
足立区|綾瀬1丁目,237888.72747564048,1,156.74109791854963,江戸川
足立区|綾瀬1丁目,237888.72747564048,1,52.25552809623933,江戸川
足立区|綾瀬1丁目,237888.72747564048,2,207361.31078123138,江戸川
足立区|綾瀬1丁目,237888.72747564048,3,0.9447358631302436,江戸川
足立区|綾瀬2丁目,244209.27089583708,2,244209.27089583714,江戸川
足立区|綾瀬3丁目,208682.00832932952,2,208603.63681438612,江戸川
足立区|綾瀬3丁目,208682.00832932952,3,78.37151494341268,江戸川
足立区|綾瀬4丁目,227877.01628795048,1,355.3180434981288,江戸川
足立区|綾瀬4丁目,227877.01628795048,2,194228.88942108912,江戸川
足立区|綾瀬5丁目,131096.97875461777,2,131096.97875461777,江戸川
足立区|綾瀬6丁目,256222.78692760397,1,323.88080953768514,江戸川
足立区|綾瀬6丁目,256222.78692760397,1,444.07247098310313,江戸川
足立区|綾瀬6丁目,256222.78692760397,1,52.24824683805346,江戸川
足立区|綾瀬6丁目,256222.78692760397,1,78.36635943564777,江戸川
足立区|綾瀬6丁目,256222.78692760397,2,238732.61887294406,江戸川
足立区|綾瀬7丁目,172105.04407532248,1,5589.998449680952,江戸川
足立区|綾瀬7丁目,172105.04407532248,1,391.8237119462251,江戸川
足立区|綾瀬7丁目,172105.04407532248,1,78.36443153005759,江戸川
足立区|綾瀬7丁目,172105.04407532248,2,151245.55861268047,江戸川
足立区|綾瀬7丁目,172105.04407532248,2,78.36495610954249,江戸川
足立区|大谷田1丁目,249778.50685877443,1,287.3196465516588,江戸川
足立区|大谷田1丁目,249778.50685877443,1,182.85325153469535,江戸川
足立区|大谷田1丁目,249778.50685877443,1,712.7539074739225,江戸川
足立区|大谷田1丁目,249778.50685877443,1,52.24308482167894,江戸川
足立区|大谷田1丁目,249778.50685877443,1,104.4798405668251,江戸川
足立区|大谷田1丁目,249778.50685877443,1,130.60616122438628,江戸川
足立区|大谷田1丁目,249778.50685877443,1,261.18966769753365,江戸川
足立区|大谷田1丁目,249778.50685877443,1,26.121405017890208,江戸川
足立区|大谷田1丁目,249778.50685877443,1,26.114981234585073,江戸川
足立区|大谷田1丁目,249778.50685877443,1,26.115021592337754,江戸川
足立区|大谷田1丁目,249778.50685877443,1,52.237119653212154,江戸川
足立区|大谷田1丁目,249778.50685877443,1,26.1151022933087,江戸川
足立区|大谷田1丁目,249778.50685877443,1,52.23073623311814,江戸川
足立区|大谷田1丁目,249778.50685877443,1,26.121545793650704,江戸川
足立区|大谷田1丁目,249778.50685877443,1,26.121768229090318,江戸川
足立区|大谷田1丁目,249778.50685877443,1,26.121599656401656,江戸川
足立区|大谷田1丁目,249778.50685877443,1,26.11546545931033,江戸川
足立区|大谷田1丁目,249778.50685877443,1,52.2441078828979,江戸川
足立区|大谷田1丁目,249778.50685877443,2,222797.9594963955,江戸川
足立区|大谷田2丁目,177015.22499027345,1,26.11438500216144,江戸川
足立区|大谷田2丁目,177015.22499027345,1,626.8423355158018,江戸川
足立区|大谷田2丁目,177015.22499027345,1,1279.8627820542883,江戸川
足立区|大谷田2丁目,177015.22499027345,1,208.9377687131829,江戸川
足立区|大谷田2丁目,177015.22499027345,1,12059.40089377109,江戸川
足立区|大谷田2丁目,177015.22499027345,1,104.47571840827521,江戸川
足立区|大谷田2丁目,177015.22499027345,1,130.5973986343671,江戸川
足立区|大谷田2丁目,177015.22499027345,1,26.114335658518108,江戸川
足立区|大谷田2丁目,177015.22499027345,1,104.46976371743182,江戸川
足立区|大谷田2丁目,177015.22499027345,1,861.9035376354745,江戸川
足立区|大谷田2丁目,177015.22499027345,1,78.35397710169892,江戸川
足立区|大谷田2丁目,177015.22499027345,1,26.120052535519438,江戸川
足立区|大谷田2丁目,177015.22499027345,1,52.240336860053226,江戸川
足立区|大谷田2丁目,177015.22499027345,1,26.113932151300936,江戸川
足立区|大谷田2丁目,177015.22499027345,1,26.119940866951517,江戸川
足立区|大谷田2丁目,177015.22499027345,1,26.114020035080053,江戸川
足立区|大谷田2丁目,177015.22499027345,1,26.120106354951524,江戸川
足立区|大谷田2丁目,177015.22499027345,1,52.24071758161542,江戸川
足立区|大谷田2丁目,177015.22499027345,2,129154.61523233718,江戸川
足立区|大谷田3丁目,191478.14442404153,1,444.041821465382,江戸川
足立区|大谷田3丁目,191478.14442404153,2,191034.10260257623,江戸川
足立区|大谷田4丁目,128979.28208923595,1,182.8417505856923,江戸川
足立区|大谷田4丁目,128979.28208923595,1,104.47602852559791,江戸川
足立区|大谷田4丁目,128979.28208923595,1,2194.0713942679395,江戸川
足立区|大谷田4丁目,128979.28208923595,1,26.122009145867388,江戸川
足立区|大谷田4丁目,128979.28208923595,1,78.36615990696153,江戸川
足立区|大谷田4丁目,128979.28208923595,1,52.24402453457909,江戸川
足立区|大谷田4丁目,128979.28208923595,1,235.0769725190125,江戸川
足立区|大谷田4丁目,128979.28208923595,1,78.3599428482499,江戸川
足立区|大谷田4丁目,128979.28208923595,1,26.12181676843484,江戸川
足立区|大谷田4丁目,128979.28208923595,2,125191.89225779485,江戸川
足立区|大谷田5丁目,202856.58927003242,1,104.47757230206295,江戸川
足立区|大谷田5丁目,202856.58927003242,1,417.89339810831336,江戸川
足立区|大谷田5丁目,202856.58927003242,1,809.6586057163504,江戸川
足立区|大谷田5丁目,202856.58927003242,1,26.120139900739513,江戸川
足立区|大谷田5丁目,202856.58927003242,2,201237.26472587613,江戸川
足立区|加平1丁目,171912.6686593856,1,391.8040188404776,江戸川
足立区|加平1丁目,171912.6686593856,1,52.24467054958532,江戸川
足立区|加平1丁目,171912.6686593856,1,156.7139491089215,江戸川
足立区|加平1丁目,171912.6686593856,1,26.12216351335271,江戸川
足立区|加平1丁目,171912.6686593856,1,239.20354700064235,江戸川
足立区|加平1丁目,171912.6686593856,1,313.430972769609,江戸川
足立区|加平1丁目,171912.6686593856,1,1044.7910916939552,江戸川
足立区|加平1丁目,171912.6686593856,1,940.3409222220528,江戸川
足立区|加平1丁目,171912.6686593856,2,158164.45410367212,江戸川
足立区|加平2丁目,139043.65874408194,1,52.23769520737553,江戸川
